Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
1,14,0.9982148,0.49236142,-1.527715945,-17.85200115,6.045085759,1.09726549,100.0172503,99.53424185,100,99.67224426,156.8049978,100.1035018,99.79299638,99.91374849,100,100,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
0,16,0.999942532,0.518207722,3.641544312,-0.574679616,5.59818443,1.598275862,100.4140787,99.79296066,100.0172533,100.0690131,203.3380377,100.0345066,99.56866805,99.72394755,100,100,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1,17,0.998842325,0.431578875,-13.68422494,-11.57675388,3.362754835,0.825799722,100,99.22064427,99.98268098,99.61898164,126.1431165,100.6061656,99.80949082,100.4502944,100,100,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1
1,17,0.995125348,0.425796201,-14.84075983,-48.74651811,2.165460337,0.201189643,100.2086231,99.37413074,100,99.37413074,76.02316223,100.3824757,99.60013908,100.3650904,100,100,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1
0,13,1.002037015,0.473382388,-5.323522302,20.37015481,1.018022316,0.770169019,100.2269949,99.79046621,100,100.2095338,79.91596639,100.1571503,99.54601013,99.63331587,100,100,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,14,0.999185668,0.512945725,2.58914492,-8.143322476,2.015832639,0.714285714,100.0522739,99.51211012,100,99.7734797,148.9197225,100.1219725,99.70378115,100,100,100,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1,15,0.999824899,0.498670816,-0.265836834,-1.751006829,2.147597925,0.591943958,100.5261312,99.96492459,99.98246229,100.1403016,135.5207543,100.4559804,99.87723606,100.4209049,100,100,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
0,16,0.996089646,0.471654744,-5.669051159,-39.10353683,1.606368902,0.318157848,100.0349162,99.09217877,100,99.31913408,157.641551,100.2967877,99.66829609,99.70321229,100,100,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
0,0,1.004155844,0.493936752,-1.212649546,41.55844156,1.451229282,2.136575272,101.097561,100.2439024,100.4878049,101.0278746,531.7436662,100.0348432,99.87804878,99.91289199,100,100,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
0,1,0.999769771,0.4900201,-1.995979911,-2.302290779,3.190704986,1.839378238,100.0517956,99.91367403,100,99.96546961,53.31708638,100.3453039,99.96546961,100.1035912,100,100,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
