Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
1,4,1.000515464,0.499707406,-0.058518855,5.154639175,2.249165436,-0.598918083,100.1082837,99.9845309,100.0077346,100.0850801,45.19427403,100.0464073,99.9071854,100.0464073,100,100,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
1,6,1.000386817,0.499008433,-0.198313434,3.868172675,3.50217888,-0.659655092,100.0619003,99.98452491,100,100.0541628,40.29126214,100.1160631,99.95357474,100.0773754,100,100,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,8,0.99956095,0.504286606,0.8573213,-4.390495868,4.187778113,-0.855747616,100.0232414,99.9302758,100.0154943,99.94577007,110.9803922,100.0929656,99.99225287,100.0929656,100,100,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
0,9,1.000129036,0.505337865,1.067572929,1.29035588,3.779925665,-0.676575321,100.1239253,99.99225467,100.0077453,100.0542173,90.92284418,100.0309813,99.907056,99.91480133,100,100,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,10,1.000826084,0.508497471,1.699494257,8.260835893,2.039262318,-0.610539348,100.0464468,99.829695,99.99225886,100.0387057,162.0281273,100.2322341,99.93807091,100.224493,100,100,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,12,0.999433034,0.500413831,0.082766251,-5.669664717,0.236503722,-0.528351512,100.1159913,99.9304052,100.0077328,99.96133622,138.0453752,100.0231983,99.76801732,99.89174142,100,100,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1,17,0.995529865,0.502878328,0.575665653,-44.70134875,2.317475014,-0.191995045,100.0768817,99.1850542,100,99.30806489,205.7589044,100.5689244,99.95387099,100.5612363,100,100,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1
1,19,0.998760267,0.5067687,1.353739957,-12.39733457,1.113565388,-0.478665632,100.1007127,99.84505733,100.0077471,99.8605516,52.96359967,100.0232414,99.56616052,99.66687326,100,100,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,20,0.996738117,0.51634283,3.268565951,-32.61882572,1.100620281,-0.993454885,100.0387477,99.31029138,100,99.45753255,279.8714532,100.1084935,99.80626162,99.89150651,100,100,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
1,21,0.999974089,0.502198129,0.439625895,-0.259114347,1.223345108,-0.810012438,100.0310776,99.8135343,100,99.94561417,23.68809876,100.1087717,99.53383575,99.71253205,100,100,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
