Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
0,4,1.000429115,0.500608734,0.121746883,4.291154857,4.471925106,-0.772076564,100.0643708,99.93562922,100.0160927,100.0482781,121.2678937,100.1287416,100,100.0965562,100,100,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,7,1.000536193,0.499876568,-0.024686394,5.361930295,4.83080746,-0.765273312,100.1126489,100,100.0160927,100.0965562,144.0944882,100.0482781,99.95172192,100,100,100,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0
0,8,1.000910552,0.508618301,1.723660219,9.105516872,3.60138199,-0.585968855,100.144648,99.91963999,100,100.112504,147.0707071,100.016072,99.87142398,99.96785599,100,100,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0
1,9,0.997912653,0.516652922,3.330584383,-20.87347463,2.29052121,-0.794851167,100.1605394,99.77524482,100.0160539,99.77524482,305.6318681,100.0321079,99.80735271,99.88762241,100,100,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
0,10,0.999839151,0.505714481,1.142896236,-1.608492842,1.960867955,-0.720720721,100,99.90352147,100,99.95176073,44.2903752,100.1447178,99.91960122,100.0160798,100,100,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1
0,16,0.997752087,0.507187897,1.43757947,-22.47912653,3.934744814,-0.383006115,100,99.18334668,100,99.50360288,209.146891,100.5604484,99.91993595,100.5444355,100,100,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
0,18,0.999678301,0.500610379,0.122075806,-3.216985684,4.492611359,-0.318584071,100.0965251,99.95173745,100,99.98391248,37.60728905,100.0965251,99.74259974,100,100,100,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
1,10,1.000587105,0.501308952,0.261790319,5.871050384,1.57260194,-0.080012802,100.1922153,99.9199103,100,100.0961076,83.82694541,100.3363767,99.95194618,100.3363767,100,100,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,12,0.998822396,0.469338106,-6.132378893,-11.77604111,5.710359721,-0.5,100.0641849,99.69512195,100.0160462,99.80744544,233.4975369,100.224647,100,100.0802311,100,100,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,13,1.000427876,0.516622366,3.324473196,4.278761299,6.625290757,-0.290296712,100.1284109,99.98394864,100,100.0802568,61.52712659,100.0642055,99.80738363,99.83948636,100,100,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1,13,0.99914411,0.50569644,1.139288034,-8.558895902,6.646841685,-0.435271442,100.0160385,99.80753809,100,99.85565357,84.9335946,100.0481155,99.90376905,99.91980754,100,100,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
0,15,1.00069582,0.507154116,1.430823117,6.958197292,5.042427489,-0.499037227,100.2892031,99.88753213,100,100.1285347,125.612979,100.1928021,99.8714653,100.0321337,100,100,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
0,16,0.997273019,0.505711196,1.14223925,-27.26981072,2.104180833,-0.743123693,100.0800897,99.48742592,100,99.58353356,125.7830232,100.1922153,99.7597309,99.80778472,100,100,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
1,10,1.000159008,0.508490988,1.698197642,1.590077914,0.43873461,-0.839427663,100.0158881,99.72990149,100.0158881,99.93644741,193.7089411,100.3495392,100,100.3495392,100,100,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
0,12,1.000530476,0.495500121,-0.899975701,5.304758368,3.921100523,-0.76029903,100.0636537,99.92043285,100,100.0477403,95.21684812,100.1432209,99.96817314,100.0795672,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1,12,1.00058309,0.494058734,-1.188253213,5.83090379,3.869155538,-0.680228862,100.1749642,99.88865914,100,100.0795292,193.8706654,100.0159058,99.8727533,99.95228249,100,100,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
0,14,1.000424877,0.489003803,-2.19923941,4.248765203,4.733330541,-0.817009078,100.0796559,99.90441294,99.98406882,100.0318624,69.29140605,100.2071053,99.8566194,100.175243,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,15,0.995796307,0.504947961,0.989592201,-42.03692864,6.59950668,-1.436357807,100.0318471,99.20382166,100.0159236,99.33121019,628.3663127,100.0796178,99.92038217,99.98407643,100,100,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
1,16,0.999466012,0.505676832,1.13536632,-5.339883591,6.577483638,-1.399262702,100.2083,99.85579234,100,99.96795385,136.5933526,100.1281846,99.90386156,100.0640923,100,100,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1
0,18,1.000267337,0.505689896,1.137979118,2.673367909,5.821317983,-1.452854394,100.1604621,99.93581515,100.0160462,100.0641849,50.10479739,100.1283697,99.7593068,100.0481386,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1,19,1.000106798,0.50495099,0.99019792,1.067976718,4.115022572,-1.329489028,100.1923693,100,100.0160308,100.0801539,152.0262137,100.0320616,99.87175377,99.96793844,100,100,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0
1,19,1.000320461,0.50058745,0.117490065,3.204614645,3.209285456,-1.329489028,100.0320359,99.87185648,100,100,82.46678983,100.1121256,99.9199103,99.93592824,100,100,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,21,0.999946558,0.502043793,0.408758544,-0.534416417,0.824094644,-1.343594677,100.0320616,99.93587688,100,99.98396922,83.7524818,100.0480923,99.96793844,100.0320616,100,100,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1,9,0.998889594,0.504860968,0.972193649,-11.10406091,0.650602873,-0.485945688,100.0475511,99.7146933,100,99.80979553,281.59735,100.0951022,99.93659851,99.98414963,100,100,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
0,10,0.998888183,0.508476536,1.695307276,-11.11817027,2.632281584,-0.628080776,100.047619,99.77777778,99.98412698,99.82539683,106.2141968,100.1111111,99.92063492,99.95238095,100,100,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
1,11,1.000634719,0.503416287,0.683257469,6.347191368,3.348014941,-0.321915636,100.0634618,99.88894177,100,100.0475964,150.7741167,100.0158655,99.80961447,99.85721085,100,100,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
0,15,0.999893668,0.507792229,1.558445848,-1.063320751,5.614254775,-0.781623863,100.1116071,99.77678571,100,99.95216837,214.0031646,100.255102,99.98405612,100.1434949,100,100,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
0,15,1.00111536,0.505603966,1.120793251,11.15360102,4.936119154,-0.55705873,100.3828362,99.96809699,99.98404849,100.2233211,73.83240912,100.1595151,99.82453342,100.0478545,100,100,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
1,16,0.999947068,0.501985571,0.397114214,-0.529324582,1.544358384,-0.350960775,100.1906578,99.96822371,100,100.0476644,62.85932845,100.2224341,99.77756594,99.82523038,100,100,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1.000318016,0.501270154,0.254030728,3.180155828,1.193111072,-0.440311556,100.0477099,99.98409669,100.0159033,100.0477099,94.61697723,100.0477099,99.98409669,99.98409669,100,100,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,9,1.000796432,0.501277504,0.255500744,7.964319847,1.903882033,-0.367658762,100.2071713,99.93625498,100,100.12749,108.3006598,100.3027888,99.88844622,100.1752988,100,100,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,11,1.000478316,0.48250913,-3.498173995,4.783163265,3.819512192,-0.388844622,100.0318776,99.87248964,100,100.0159388,97.7130162,100.2550207,99.96812241,100.2072043,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,12,0.999787596,0.502004172,0.400834373,-2.12404418,4.357174149,-0.325047801,100.0796686,99.98406628,100,100,71.1793705,100.0637349,99.92033142,100,100,100,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,12,0.999628115,0.501285795,0.257158995,-3.718854593,4.658079716,-0.389030612,100.0478011,99.87253027,100,99.93626514,125.7325519,100.0796686,99.98406628,100,100,100,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
0,15,0.997702009,0.510794171,2.158834271,-22.97990594,6.93587953,-1.144142696,100.0320307,99.64766176,100,99.66367713,186.182898,100.1761691,99.9359385,100.0480461,100,100,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
0,16,0.999465498,0.500595615,0.119123098,-5.345021113,7.216291959,-0.988288144,100.0641128,99.80766148,100,99.90383074,76.51215073,100.1282257,99.72752044,99.74354865,100,100,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,17,0.997696099,0.50134639,0.269278043,-23.03900557,8.05134879,-1.416143064,100.0481773,99.67881805,100,99.67881805,148.1106112,100.2248274,99.85546812,100.1124137,100,100,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
0,18,1.00042953,0.504999713,0.999942503,4.295302013,8.298113957,-1.342778941,100.0805283,99.87115478,100.0161057,100.0322113,142.6079657,100.1610565,99.98389435,100.1288452,100,100,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
0,19,1.000912164,0.513025876,2.605175283,9.121639749,7.866807035,-1.209392087,100.1288037,99.93559813,100,100.1127033,74.74654981,100.0483014,99.83899533,99.98389953,100,100,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1
0,20,0.999414239,0.539059605,7.811920951,-5.857606901,3.584518405,-0.591432225,100.3677646,99.92005117,99.98401023,100.0319795,120.8516646,100.0799488,99.36040934,99.40837864,100,100,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
1,6,1.000427533,0.48098756,-3.802488052,4.275331338,0.849073539,-0.814102564,100.0320616,99.95190766,99.98396922,100.0320616,46.79308422,100.2404617,99.96793844,100.2244309,100,100,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,8,1.001121795,0.512944454,2.588890845,11.21794872,3.084960206,-0.638706579,100.1121795,99.88782051,100,100.1121795,226.0531432,100.0480769,99.93589744,99.95192308,100,100,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1
1,8,1.00042678,0.497677097,-0.464580658,4.267804748,2.752328246,-0.574308111,100.1440692,99.93596927,99.98399232,100.0640307,114.2488532,100,99.77589243,99.88794621,100,100,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1,9,1.000587387,0.501304305,0.260861091,5.87387195,2.22273868,-0.579570925,100.1121435,99.91989747,99.98397949,100.064082,143.4912171,100.2242871,99.95193848,100.128164,100,100,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,11,1.000804117,0.50352193,0.704385928,8.041170794,3.033105402,-0.821147357,100.1286794,99.91957536,100,100.0965096,64.07004337,100.1769342,99.98391507,100.0804246,100,100,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
1,14,0.996400945,0.500636007,0.127201333,-35.99054577,3.682826336,-1.276079573,99.98391766,99.4210357,99.98391766,99.43711804,500.3010981,100.1125764,99.95175298,100.0643294,100,100,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
0,15,0.997247409,0.508752434,1.750486757,-27.52590674,5.681995746,-1.638252963,100.2102539,99.45010513,100,99.61183891,271.4057082,100.1132137,99.85443959,100,100,100,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
1,16,0.999676218,0.507240838,1.448167546,-3.237817711,4.562763315,-1.318218623,100.3078419,99.93519119,100,100.0486066,76.10534797,100.4212573,99.88658458,100.3240441,100,100,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,18,1.000865707,0.513173793,2.634758693,8.657071745,2.416994206,-1.373662018,100.0648929,99.78909799,99.98377677,100.0324465,154.8597297,100.210902,99.96755354,100.210902,100,100,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
1,20,0.999837425,0.48592306,-2.815388047,-1.62575191,2.198548989,-1.6,100,99.75633528,100,99.90253411,303.0648223,100.0974659,99.96751137,100.0649773,100,100,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,21,1.000325574,0.5028789,0.575779971,3.255738239,2.412213127,-1.622457282,100.097704,100,100,100.065136,14.20786577,100.1954079,99.96743201,100.1465559,100,100,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1.001627339,0.518373856,3.67477124,16.273393,2.034550478,-1.335499594,100.1790365,99.86979167,100,100.1790365,383.011583,100.0488281,99.98372396,99.98372396,100,100,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0
1,1,0.999837398,0.502137426,0.427485201,-1.62601626,1.349022428,-1.317287364,100.0487726,99.90245489,100,99.96748496,122.4619289,100.0650301,99.98374248,100.0487726,100,100,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,2,1.000379301,0.497711417,-0.457716615,3.793010024,1.002050252,-1.082222944,100.0650301,99.96748496,100,100.0487726,62.61961722,100.0650301,99.9187124,100.032515,100,100,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1,3,1.000541419,0.508765351,1.753070298,5.414185165,0.401676539,-0.873376623,100.1299968,100,100,100.0974976,187.2015282,100.0162496,99.91875203,99.95125122,100,100,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
0,9,1.000810898,0.502114839,0.422967823,8.108984755,0.477276213,-0.21228326,100.2109705,99.96754301,100.0162285,100.1460565,113.8872474,100.194742,99.93508601,100.129828,100,100,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1
1,11,1.000161629,0.513845278,2.769055675,1.616292226,0.612163953,-0.103425986,100.3074434,100.0161812,100.0161812,100.1294498,160.1396382,100.0647249,99.82200647,99.85436893,100,100,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,3,1.000595109,0.501388134,0.277626809,5.951092837,3.669992038,-0.807785888,100.0649245,99.95130661,100,100.0649245,121.2398374,100.0486934,99.98376887,100.0486934,100,100,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
1,6,1.000432807,0.500652677,0.130535495,4.328067518,3.552181423,-0.921479559,100.0486934,99.98376887,99.98376887,100.0486934,112.7214171,100.0162311,99.98376887,100,100,100,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0
0,7,1,0.500656025,0.131204927,0,2.678516353,-0.991883117,100,99.87019309,99.98377414,99.95132241,361.8959108,100.0324517,99.98377414,100,100,100,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1,9,0.998701931,0.505078411,1.015682297,-12.98069122,0.91033855,-1.000812348,100.1297648,99.756691,100.0162206,99.837794,281.0654903,100.0486618,99.9837794,100.0162206,100,100,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1
0,10,0.999295889,0.500661054,0.132210706,-7.041109246,1.055864218,-1,100.0324834,99.83758324,100,99.88630827,86.36695373,100.0324834,99.80509989,99.82134156,100,100,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,13,1.000597145,0.503625133,0.725026653,5.971445633,0.64076414,-0.753580729,100.1140065,99.90228013,100,100.0651466,87.89889415,100.0977199,99.95114007,100.0651466,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
0,15,0.998259261,0.507361725,1.472344965,-17.40738726,3.209052561,-1.020107896,100.0652316,99.72276582,100,99.7553816,154.8180802,100.1956947,99.91846053,100.1956947,100,100,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,16,0.999129299,0.508832496,1.766499218,-8.707009142,3.531152168,-0.890522876,100.1959824,99.91834068,100,99.95100441,79.44449916,100.0979912,99.8203495,99.91834068,100,100,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1,18,0.990550489,0.507568831,1.513766163,-94.49511043,2.689470082,-2.608985025,100.0164069,98.60541427,100.0164069,98.60541427,397.5526047,100.2461034,99.96718622,100.2132896,100,100,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
0,20,0.998308525,0.520066773,4.013354545,-16.91474966,9.45713839,-4.415452389,100.0168805,99.37542201,100,99.6286293,164.3339027,100.9453072,99.71303174,100.7427414,100,100,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
1,21,0.999774635,0.502404625,0.480924912,-2.253648093,10.50669571,-4.174133559,100.016889,99.74666441,100,99.89866577,57.14698239,100.0506671,99.59466306,99.67910826,100,100,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,22,0.999887248,0.486303461,-2.739307755,-1.127522832,11.02946959,-4.213464141,100.0507185,99.83093829,100,99.94928149,81.72814553,100.1183432,99.84784446,100.101437,100,100,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
0,0,1.000789845,0.499336346,-0.132730834,7.898448519,10.93151123,-4.153559953,100.1185035,99.9492128,100,100.1015744,32.36587511,100.1354325,99.86456746,99.8984256,100,100,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1.002083803,0.533792402,6.758480419,20.83802658,9.775648569,-3.805429101,100.3213259,99.94926433,100.0169119,100.304414,237.0244565,100.0169119,99.847793,99.89852867,100,100,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0
0,2,1.001291699,0.513837493,2.767498688,12.91699427,5.635880188,-3.521790342,100.1685488,99.94943536,100,100.1685488,63.80072318,100.2191134,99.93258048,99.94943536,100,100,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,2,1.001065381,0.507704806,1.540961154,10.65380733,3.426558778,-3.382624769,100.1514387,99.94952044,99.98317348,100.1346121,112.2481108,100,99.78125526,99.83173481,100,100,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
0,12,0.997931034,0.463512307,-7.297538658,-20.68965517,2.325626505,-3.268832066,100.0515641,99.02028188,100,99.48435889,143.0602772,100.4125129,99.72499141,99.72499141,100,100,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
1,12,1.003559945,0.518106312,3.621262416,35.59944878,3.293541822,-2.595262616,100.967519,99.94816862,99.98272287,100.6565308,86.76796527,100.5701451,99.53351762,100.5183138,100,100,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
0,14,1.00465437,0.556235809,11.24716176,46.54369936,4.64294541,-1.971516815,100.672994,99.63761864,100,100.5694564,116.3746858,100.2415876,99.8446937,100.0517688,100,100,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0
1,15,1.007872668,0.597448033,19.4896065,78.7266815,2.371035314,-0.79979623,101.3927098,100,100,101.2551582,183.7022443,100.4814305,99.87964237,100.2063274,100,100,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
1,15,0.998411438,0.512529039,2.50580783,-15.88562351,0.556691416,-1.195022162,100.0339616,99.2698251,100,99.60944133,71.42043169,100.1358465,98.76040075,98.76040075,100,100,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0.995770945,0.51111836,2.223671949,-42.29054749,1.442108987,-0.378787879,100.1711157,99.22997947,100.0171116,99.38398357,106.1452037,100.8384668,99.91444216,100.5475702,100,100,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1
1,17,0.999595422,0.50492443,0.984885902,-4.045775055,3.154502889,-1.365134432,100.312229,99.80919341,100,100,99.08959189,100.6764961,99.94796184,100.5030356,100,100,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,18,0.998557332,0.500218831,0.043766253,-14.42668359,3.603768113,-1.341886269,100.1903773,99.70578055,100.017307,99.82692973,40.27610891,100.2942195,99.75770163,99.79231568,100,100,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1,19,0.997156618,0.516073571,3.214714142,-28.43381884,5.232731916,-2.016410615,100.0173611,99.18402778,99.98263889,99.44444444,333.7659834,100.2256944,99.91319444,100.1388889,100,100,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,19,0.99976732,0.517614934,3.522986879,-2.326798906,5.497272995,-1.998603596,100.2269553,99.8952514,100,100.0174581,35.7500385,100.5761173,99.73812849,100.5412011,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,21,1.000873668,0.46004623,-7.990753903,8.736676568,5.391779276,-2.026885475,100.0873515,99.8602376,100,100.0698812,18.633719,100.698812,99.825297,100.4716981,100,100,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,21,0.999185383,0.505005072,1.001014415,-8.146165484,4.947935972,-2.098183089,100.1047486,99.9301676,100,99.9301676,71.53033361,100.0174581,99.79050279,99.9301676,100,100,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1,22,0.998835042,0.502638879,0.527775792,-11.64958062,4.417379626,-2.232330301,100.0524017,99.80786026,100.0174672,99.84279476,86.67276609,100.0873362,99.9650655,100,100,100,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
1,0,0.997657257,0.503485594,0.69711882,-23.42743352,4.016939503,-2.884818598,100.1228717,99.56117255,100.0175531,99.66649114,140.8106607,100.5968053,99.9648938,100.5792522,100,100,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1
1,2,1.001347314,0.522602375,4.520475099,13.47314159,3.643621915,-2.428922429,100.2462621,100.0175901,100.0175901,100.2286719,132.9922227,100.0703606,99.91204925,99.9296394,100,100,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1
0,3,0.998594519,0.50826505,1.653009966,-14.05481377,1.912149875,-2.538705137,100.0351185,99.78928885,100.0175593,99.80684811,127.8481013,100.1053556,99.91220369,100.0702371,100,100,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0
0,6,0.999941421,0.500281849,0.056369701,-0.585788765,0.497919854,-1.922671353,100.0351494,99.98242531,100,100,63.10272537,100.0175747,99.96485062,100.0175747,100,100,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,13,0.989614936,0.515554465,3.110892918,-103.8506418,6.779607749,-1.1531659,100,98.29446572,100,98.39888618,904.1705426,100.1740341,99.94778977,100.1044205,100,100,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
0,15,0.999822285,0.481013307,-3.797338676,-1.777145904,8.083273315,-1.66370423,100.0177462,99.55634428,100,99.84028394,129.0247616,100.2661934,99.89352263,100.0177462,100,100,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,16,0.995611434,0.575596347,15.11926932,-43.88566006,7.390233207,-2.231951394,100.0177462,99.21916593,100,99.30789707,116.7784778,100.0709849,99.66282165,99.84028394,100,100,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
0,18,1.001956947,0.520499428,4.099885505,19.56947162,3.626211973,-1.558948864,100.5881305,99.92871146,100.0178221,100.3742648,106.1703854,100.2851542,99.85742292,100.1247549,100,100,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
0,19,0.998640823,0.511569216,2.31384312,-13.59177402,0.330740602,-1.519616545,100.177305,99.85815603,100,99.87588652,56.07412491,100.2304965,99.71631206,99.85815603,100,100,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,9,1.000869868,0.499443071,-0.11138572,8.698677801,0.494450446,-0.151225448,100.0695531,99.77395236,100,100.0347766,88.97535668,100.121718,99.8261172,100.121718,100,100,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,16,1.000173853,0.504967048,0.993409657,1.73852573,0.434512038,-0.139057883,100.1390579,99.80879541,100,100,110.9114424,100.2433513,99.98261776,100.0521467,100,100,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1,17,1.000173822,0.502594216,0.518843102,1.738223535,0.676399667,-0.114702815,100.0521286,99.86099044,99.98262381,99.98262381,90.47362272,100.086881,99.89574283,99.94787142,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,18,1.000115875,0.501014226,0.202845203,1.158748552,0.674673422,-0.111226973,100.0521376,99.91310393,100,100,59.36227277,100.0695169,99.8783455,100,100,100,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,2,1.000991138,0.482048232,-3.590353549,9.911380597,2.653241946,-0.782806221,100.1224633,99.94751575,100,100.1224633,42.00913242,100.3848845,99.91252624,100.3673898,100,100,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,1.000465848,0.497876323,-0.424735483,4.658475514,4.48156042,-0.694953728,100.1048584,100,100.0174764,100.087382,114.4927536,100.0349528,99.93009437,99.93009437,100,100,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
1,5,1.000407807,0.501841987,0.368397308,4.078065832,4.798215228,-0.737246681,100.0349528,99.96504719,99.98252359,100.0349528,67.24137931,100.0174764,99.93009437,100,100,100,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
